-7.600000000000000089e-01,1.076344874774664701e-01,1.618628993009328838e-03,-3.877551020408163129e-01,1.017843544825319940e-01,1.171230508490877327e-03,-2.098765432098765871e-01,7.828575681036342715e-02,1.548315373752776536e-03,-1.570247933884297287e-01,6.950876976678087293e-02,1.753705266991937607e-03,-2.071005917159762788e-01,6.841177863913300294e-02,1.804599470967172643e-03,-2.711111111111110805e-01,6.594622949002214296e-02,1.922914726049785791e-03,-2.941176470588235392e-01,6.208293046585205283e-02,1.787738021148637399e-03,-2.853185595567866994e-01,6.102601455764456589e-02,1.694189992784820090e-03,-3.061224489795917880e-01,6.063626552381926743e-02,1.710803744703642392e-03,1.000000000000000000e+00
-2.800000000000000266e-01,5.896516785759400858e-02,7.924774003237373575e-04,-4.081632653061224580e-01,7.123852261869073610e-02,1.967956792617821509e-03,-4.691358024691357764e-01,7.746238181959053115e-02,1.979268982284460542e-03,-5.123966942148759918e-01,6.885573373325677704e-02,1.559541434725843657e-03,-5.562130177514792440e-01,7.160883075777407791e-02,1.305947897969620547e-03,-6.044444444444444509e-01,8.131305293347423913e-02,1.886610947842230204e-03,-6.055363321799307474e-01,8.600503969824541128e-02,2.318603515134518619e-03,-6.038781163434903121e-01,8.263243247375814948e-02,2.101775992624390407e-03,-5.918367346938775420e-01,8.605486932337547135e-02,2.823345520512118758e-03,-1.000000000000000000e+00
-8.400000000000000799e-01,1.027277969941756963e-01,4.648841286779456863e-03,-6.734693877551021224e-01,9.806429460099408413e-02,4.111476264340915669e-03,-5.185185185185184897e-01,9.540843640992488495e-02,4.024617754318495985e-03,-4.380165289256198746e-01,8.819024977311637481e-02,4.031978307814780040e-03,-3.905325443786982209e-01,7.942235127463645461e-02,4.005681743462662613e-03,-3.333333333333333148e-01,7.466633554468550538e-02,3.845721477667301408e-03,-2.871972318339100494e-01,7.303880042804225536e-02,3.820886185805306371e-03,-2.354570637119113297e-01,7.113235672638978935e-02,3.726856447670707107e-03,-1.904761904761905211e-01,6.716649682299981328e-02,3.601831610899860862e-03,-1.000000000000000000e+00
-6.000000000000000888e-01,1.078011131465866218e-01,3.200826438925417645e-03,-4.693877551020408379e-01,9.800681906585061165e-02,2.934790253475328455e-03,-3.827160493827160281e-01,9.475920203058083024e-02,3.048320502560628725e-03,-4.214876033057851079e-01,8.580872383307378004e-02,2.960316271640188804e-03,-4.082840236686390845e-01,9.012739442390606259e-02,3.162776741550312430e-03,-3.777777777777777679e-01,9.219213155752381539e-02,3.260503053605492106e-03,-3.356401384083045336e-01,8.690722613585219469e-02,2.886649170747089890e-03,-3.518005540166204703e-01,8.732924188803328769e-02,3.231076232470364400e-03,-3.378684807256235878e-01,8.853333653875591902e-02,3.822764819537185707e-03,1.000000000000000000e+00
-1.000000000000000000e+00,4.618158304486551929e-02,7.523935602043009888e-04,-1.000000000000000000e+00,6.988582716318744725e-02,4.218031660426898623e-03,-8.271604938271603924e-01,7.580945872040949218e-02,5.425438123909388267e-03,-7.355371900826446208e-01,6.425024078091656765e-02,3.398499623429765415e-03,-7.159763313609468494e-01,6.436132318273413144e-02,3.596705869677971953e-03,-7.155555555555555003e-01,6.525487794767667604e-02,4.297011949792068665e-03,-7.162629757785468065e-01,6.142632436341274177e-02,3.759948109260314274e-03,-7.257617728531855494e-01,5.920448575582545891e-02,3.472287389182302387e-03,-7.437641723356008816e-01,5.712587843665417608e-02,3.189540704610362067e-03,1.000000000000000000e+00
-1.999999999999999556e-01,8.795070891447533123e-02,2.174593631625164770e-03,2.040816326530614511e-02,8.472566625939587093e-02,1.509426922288359526e-03,2.345679012345678882e-01,7.185142403712148351e-02,1.672420872343080133e-03,3.553719008264462631e-01,6.574182879282419734e-02,2.129984339251194975e-03,3.372781065088756858e-01,6.437510681272197444e-02,2.215771791704292462e-03,3.066666666666666430e-01,6.029046407428781396e-02,2.216014584339354339e-03,3.217993079584775540e-01,6.060726134590187220e-02,1.988541034972252444e-03,3.407202216066482214e-01,5.928799545285470124e-02,1.915913158674751064e-03,3.514739229024943512e-01,5.807776834381556813e-02,1.894052510787830237e-03,1.000000000000000000e+00
-4.799999999999999822e-01,1.254979393566098556e-01,1.218082055204343589e-03,-2.857142857142856984e-01,1.014347260404308698e-01,2.165865254675156722e-03,-1.728395061728394966e-01,8.302064270787644362e-02,2.625230760636778488e-03,-1.239669421487603618e-01,7.466254416344389466e-02,3.188685165593724627e-03,-1.420118343195266308e-01,7.088974358015891208e-02,3.112081280447990400e-03,-1.688888888888889217e-01,6.737988335691981467e-02,2.909695347225456190e-03,-2.076124567474048055e-01,6.738969571032524253e-02,2.793628796398671659e-03,-2.188365650969529841e-01,6.785166426573889520e-02,2.732684037357603103e-03,-2.176870748299319369e-01,6.592773022000854299e-02,2.648746792453293523e-03,-1.000000000000000000e+00
-7.600000000000000089e-01,3.204174160798504284e-02,2.687275560748190214e-04,-7.959183673469387710e-01,5.353407444955187583e-02,2.488544793489708921e-03,-8.395061728395061262e-01,6.627631673155717773e-02,3.794963395331630435e-03,-7.685950413223141542e-01,7.017960569045977870e-02,3.589739623659033915e-03,-7.278106508875740177e-01,6.943739968101216020e-02,3.108746707073304326e-03,-6.888888888888888840e-01,6.526981874238030334e-02,2.668419067910154062e-03,-6.332179930795847067e-01,6.439814003808225218e-02,2.390034180668233928e-03,-6.011080332409971527e-01,6.498594924779546589e-02,2.531813627320066932e-03,-5.804988662131519428e-01,6.426972659650947994e-02,2.424122847960587072e-03,-1.000000000000000000e+00
-7.199999999999999734e-01,5.373019329876035227e-02,4.021100768774675646e-04,-8.571428571428570953e-01,5.482674609266893762e-02,8.285370501367189536e-04,-9.135802469135801962e-01,6.302451023779087613e-02,2.138680326403393905e-03,-9.256198347107438273e-01,6.747749640241969271e-02,2.562678228979050656e-03,-9.112426035502958488e-01,6.636942122275912848e-02,2.017493896404845295e-03,-8.933333333333333126e-01,6.302791368785619353e-02,1.717391685327854332e-03,-8.719723183391003829e-01,6.068904622978266161e-02,1.532679487494859917e-03,-8.254847645429362890e-01,6.024049626584483674e-02,1.487556557689643935e-03,-7.664399092970521910e-01,6.056196343176645930e-02,1.397187809669284565e-03,-1.000000000000000000e+00
1.999999999999999556e-01,4.860128086473235881e-02,1.162174392581173709e-03,1.836734693877550839e-01,4.356387881599833867e-02,1.004096138555211903e-03,3.580246913580247270e-01,4.812804677268076037e-02,1.461209395321468258e-03,4.710743801652892415e-01,4.341365502062678045e-02,1.222130603433173313e-03,5.502958579881656043e-01,3.879763250761447679e-02,1.011807275909033669e-03,6.000000000000000888e-01,3.595425235144107667e-02,8.893257432202478783e-04,6.332179930795847067e-01,3.280549613416356564e-02,8.182946969373619973e-04,6.620498614958447714e-01,3.020521280670863604e-02,7.504968583608162547e-04,6.870748299319728858e-01,2.871772607802586252e-02,6.823368590050199684e-04,1.000000000000000000e+00
-2.000000000000000111e-01,6.076991010089122930e-02,1.377241311457569556e-03,-3.061224489795918435e-01,7.011077676804983172e-02,2.421395646843749801e-03,-4.197530864197530631e-01,7.076752826518790951e-02,2.491536662172789181e-03,-5.041322314049586639e-01,6.643190561439440978e-02,2.006482111815749772e-03,-5.384615384615385469e-01,6.266221189417670034e-02,1.860182920855526969e-03,-5.644444444444444153e-01,5.894719106363062455e-02,1.960005768099535271e-03,-5.986159169550173687e-01,5.768818547216176401e-02,2.047112385673361106e-03,-5.817174515235457033e-01,5.750111855576438280e-02,2.253431026161176708e-03,-5.374149659863944883e-01,5.719751991077710179e-02,2.180153391271624688e-03,-1.000000000000000000e+00
-3.599999999999999867e-01,6.576678517849293693e-02,6.412794736198722950e-04,-4.693877551020408379e-01,6.705245009563347292e-02,1.130660502646957171e-03,-5.555555555555555802e-01,7.300981118005619996e-02,2.376882193797940669e-03,-6.033057851239669311e-01,7.962300655613541167e-02,3.706247853035150083e-03,-5.443786982248520756e-01,7.460296296580505582e-02,3.053602564180939258e-03,-4.844444444444444553e-01,6.721018073816908966e-02,2.675907988934969010e-03,-4.463667820069204262e-01,6.489939508735309559e-02,2.401128673675370900e-03,-4.072022160664819923e-01,6.303417282440135216e-02,2.190301244585218365e-03,-3.809523809523809312e-01,6.036274104246620864e-02,2.174275920377456359e-03,-1.000000000000000000e+00
-7.199999999999999734e-01,1.963592180497725215e-01,9.993115441149363898e-03,-5.918367346938775420e-01,1.724476933871928186e-01,1.207799859974250344e-02,-5.061728395061728669e-01,1.671107545543857043e-01,1.326778700574137750e-02,-3.471074380165289908e-01,1.447751366036509335e-01,1.218675993550544581e-02,-2.366863905325444217e-01,1.257269317400934727e-01,1.116475410235924504e-02,-1.777777777777778123e-01,1.136581222347952114e-01,1.005520112619106253e-02,-1.245674740484429277e-01,1.042653939042609557e-01,8.878787313915191548e-03,-5.817174515235457033e-02,9.906164378800073889e-02,7.874043170814439691e-03,2.267573696145108730e-03,9.201214273218887019e-02,7.113322300502242061e-03,-1.000000000000000000e+00
-2.800000000000000266e-01,8.342628489684340842e-02,2.736603079665762481e-03,-6.122448979591837981e-02,9.889243402181092935e-02,3.995968881646764191e-03,1.358024691358024616e-01,9.283919574403093344e-02,3.118712417588149870e-03,2.396694214876033402e-01,8.049946607312931379e-02,2.719759479218848610e-03,3.136094674556213491e-01,7.456156156180797356e-02,2.345657339371746541e-03,3.155555555555555891e-01,7.058983062216725446e-02,1.976145130522335459e-03,2.802768166089965596e-01,6.812422942973919704e-02,2.140991825444651941e-03,2.243767313019390808e-01,6.692713111709447382e-02,2.086802248858656353e-03,1.746031746031746490e-01,6.431718167320696344e-02,2.089839359066597221e-03,1.000000000000000000e+00
-1.999999999999999556e-01,7.528036255761764994e-02,1.040950523952907224e-03,-6.122448979591837981e-02,7.818989624590347298e-02,1.360920263747377942e-03,1.111111111111111605e-01,7.714385172021331893e-02,1.598151992342596679e-03,2.066115702479338623e-01,7.054471498324391132e-02,1.609210259397423921e-03,2.899408284023668458e-01,6.845233143048691515e-02,1.694375971991013419e-03,2.977777777777777524e-01,6.883032207562497784e-02,1.959446804640589939e-03,3.079584775086505744e-01,7.077135740542049580e-02,2.487833385165348892e-03,3.019390581717451560e-01,7.164912861190117499e-02,2.625015431468684206e-03,2.902494331065760269e-01,7.101938194028911688e-02,2.526809341212645464e-03,1.000000000000000000e+00
-9.599999999999999645e-01,1.009339442823675159e-01,1.610879674532261384e-03,-9.387755102040816757e-01,9.735445090327878026e-02,2.295870563071657211e-03,-9.259259259259259300e-01,9.028290009212612544e-02,2.258668566246255314e-03,-9.256198347107438273e-01,8.168039252254265248e-02,2.308107531437736046e-03,-9.112426035502958488e-01,7.496986554348947229e-02,2.190239681600006979e-03,-8.933333333333334236e-01,6.782896006024931312e-02,2.098973466195994640e-03,-8.754325259515570723e-01,6.126116679697274359e-02,2.042874740006264678e-03,-8.670360110803324583e-01,5.679220763568947755e-02,1.964879584816501754e-03,-8.639455782312925880e-01,5.289386678348508702e-02,1.913453723458472889e-03,-1.000000000000000000e+00
-2.800000000000000266e-01,3.157100028921347445e-02,2.075699411844445939e-04,-4.081632653061224580e-01,4.103494804373846588e-02,5.988470597420539766e-04,-5.432098765432098464e-01,5.449735821550539400e-02,1.100999646944146116e-03,-6.033057851239669311e-01,6.451852270515702481e-02,2.466894311974586647e-03,-6.686390532544378429e-01,7.026548128075774113e-02,2.500681093789587899e-03,-6.844444444444444109e-01,7.281823898056727362e-02,2.321570508222571463e-03,-6.851211072664359358e-01,7.530859227850345006e-02,2.494504993958123959e-03,-6.703601108033241385e-01,7.481348879149631037e-02,2.279005592157639076e-03,-6.757369614512471756e-01,7.288438742420229322e-02,2.149372466561906385e-03,-1.000000000000000000e+00
4.399999999999999467e-01,6.648404540654156980e-02,1.396683662879333147e-03,1.020408163265305590e-01,7.659064319547327637e-02,1.612949499671431424e-03,-8.641975308641974829e-02,7.518405144571642384e-02,1.490827474772566871e-03,-1.735537190082644954e-01,7.074421907638184237e-02,1.382258389708067607e-03,-2.307692307692307820e-01,6.460665550479685604e-02,1.353127285325735453e-03,-2.622222222222221899e-01,5.712025322795143134e-02,1.304386630103287733e-03,-3.010380622837369735e-01,5.096307397915532389e-02,1.215876437466227806e-03,-3.240997229916897648e-01,4.842693510515821975e-02,1.099465564130368061e-03,-3.061224489795917880e-01,4.718794213795970277e-02,9.743318991865242227e-04,1.000000000000000000e+00
-8.000000000000000167e-02,2.343063901868719726e-02,1.420224947439674228e-04,-8.163265306122448328e-02,3.209728989893360224e-02,2.306217749654932260e-04,-9.876543209876542662e-02,3.420164387243984638e-02,3.144606951993170261e-04,-1.322314049586776896e-01,3.445211843561513804e-02,3.589905223204329482e-04,-1.834319526627218866e-01,3.806132736364072067e-02,6.533509927643674827e-04,-2.711111111111111360e-01,4.587791771508254596e-02,9.908993420296985637e-04,-3.667820069204152378e-01,5.296648605165862195e-02,1.447763896291818890e-03,-4.238227146814404489e-01,5.628505063742935549e-02,1.789457669132172137e-03,-4.603174603174602919e-01,5.786871027071593260e-02,1.807523231188219942e-03,-1.000000000000000000e+00
-1.000000000000000000e+00,4.710405875368652712e-02,6.865230746540168820e-04,-1.000000000000000000e+00,7.104057095059848614e-02,2.817800573877651208e-03,-7.777777777777776791e-01,8.484005390695899262e-02,5.516912397850853508e-03,-6.363636363636364646e-01,7.169487422302639468e-02,3.814639687821341860e-03,-5.739644970414201630e-01,6.703742387496076927e-02,3.675669630186248135e-03,-5.911111111111111427e-01,6.981220637802390550e-02,4.374558777951504177e-03,-6.124567474048442373e-01,6.699600488031642875e-02,4.142300271597981753e-03,-6.177285318559556648e-01,6.585284690591867995e-02,3.776425931406375558e-03,-6.258503401360544505e-01,6.403890707123191528e-02,3.504363252336962879e-03,1.000000000000000000e+00
-1.000000000000000000e+00,1.055234805135103066e-01,2.651992088357895804e-03,-8.775510204081632404e-01,9.038193763538514280e-02,2.519559371568425542e-03,-8.271604938271605034e-01,7.907073657949607870e-02,2.022644152284648091e-03,-7.685950413223140432e-01,7.308369056292868260e-02,2.239401187239400872e-03,-7.278106508875740177e-01,6.918808193365001691e-02,2.043798810585505717e-03,-7.022222222222221921e-01,6.310863203857662584e-02,1.772974853184781582e-03,-6.885813148788927363e-01,6.324497004881579620e-02,1.556357058765534505e-03,-6.952908587257617956e-01,6.409576980052902884e-02,1.594935618941245277e-03,-7.029478458049887024e-01,6.445108715619950190e-02,1.599193073254463532e-03,-1.000000000000000000e+00
-6.000000000000000888e-01,6.204321003428755338e-02,5.765172150209572259e-04,-3.061224489795917880e-01,6.649463918536148432e-02,9.938870014840010120e-04,-1.111111111111111605e-01,8.267822043753868255e-02,2.507289233740591337e-03,2.479338842975203905e-02,8.664120355656278194e-02,4.839471215014500699e-03,1.538461538461538547e-01,8.253203238771114614e-02,4.759978777374346964e-03,1.955555555555554825e-01,7.890466402381586530e-02,4.453247000965171974e-03,2.110726643598616059e-01,7.932398866399571757e-02,4.856522846494440784e-03,2.576177285318559940e-01,7.809168295531913884e-02,4.686510495011046544e-03,3.061224489795917880e-01,7.328743527982507777e-02,4.191509414096583792e-03,1.000000000000000000e+00
3.600000000000000422e-01,7.699463488436873726e-02,2.346301561584269394e-03,3.469387755102040782e-01,7.729921184841542781e-02,2.567564933682345459e-03,3.580246913580247270e-01,7.655580514709833806e-02,2.463060030019079225e-03,3.884297520661157410e-01,7.332390274063535496e-02,2.466599869702276217e-03,4.082840236686390845e-01,6.968281009119313418e-02,2.415137791231609238e-03,4.133333333333333304e-01,6.633786202513210217e-02,2.497000066628712617e-03,4.186851211072664114e-01,6.458640047110006388e-02,2.650315434585116467e-03,4.072022160664820478e-01,6.590768263194402010e-02,3.094212605655207241e-03,4.081632653061225136e-01,6.662849787811624125e-02,3.303902876245184105e-03,1.000000000000000000e+00
-5.999999999999999778e-01,6.435774646755551553e-02,8.610914871253514758e-04,-6.938775510204081565e-01,5.649706234049476500e-02,7.172865177266966137e-04,-7.283950617283950768e-01,5.925466478464620074e-02,1.135312706145894879e-03,-7.520661157024793875e-01,6.704604130634898851e-02,1.294097783072244330e-03,-7.869822485207100815e-01,7.051269910591086154e-02,1.200399819726151755e-03,-7.955555555555555713e-01,7.226359567062132228e-02,1.277800157275811241e-03,-8.096885813148788635e-01,7.154443653054907981e-02,1.337969464168333811e-03,-8.254847645429362890e-01,6.920486160016456334e-02,1.667136385279471573e-03,-8.276643990929705152e-01,6.808949441576604700e-02,1.736893852924971090e-03,-1.000000000000000000e+00
-1.000000000000000000e+00,8.272215679657644871e-02,1.101055488349699093e-03,-8.367346938775510612e-01,7.113677394659125020e-02,1.166069602172276065e-03,-7.283950617283949658e-01,5.973172224078752285e-02,1.476462022605551545e-03,-6.859504132231404316e-01,5.206557259890073897e-02,1.504444081194879126e-03,-6.923076923076922906e-01,5.263079111563823131e-02,1.378627782773075199e-03,-7.333333333333332815e-01,5.468379339870001188e-02,1.449795137135611927e-03,-7.612456747404844348e-01,5.715661892341152711e-02,1.529485046788015001e-03,-7.728531855955678154e-01,5.954681535115168012e-02,1.422098087806986403e-03,-7.823129251700680076e-01,6.099763962668508510e-02,1.520373213298805912e-03,-1.000000000000000000e+00
